SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2018,NPOPCHG_2018,BIRTHS2018,DEATHS2018,NATURALINC2018,INTERNATIONALMIG2018,DOMESTICMIG2018,NETMIG2018,RESIDUAL2018,GQESTIMATES2018,RBIRTH2018,RDEATH2018,RNATURALINC2018,RINTERNATIONALMIG2018,RDOMESTICMIG2018,RNETMIG2018
50,2,4,19,45,Iowa,Clinton County,46518,-384,539,518,21,27,-431,-404,-1,628,11.53928495,11.08970242,0.449582531,0.578034682,-9.227146221,-8.649111539
50,2,4,19,47,Iowa,Crawford County,17158,39,249,166,83,30,-74,-44,0,565,14.52869271,9.68579514,4.84289757,1.750444905,-4.317764098,-2.567319194
50,2,4,19,49,Iowa,Dallas County,90180,2965,1273,469,804,261,1889,2150,11,677,14.35215198,5.287634939,9.064517038,2.942585755,21.29710533,24.23969109
50,2,4,19,51,Iowa,Davis County,9017,26,167,79,88,0,-63,-63,1,107,18.54731231,8.773878276,9.773434029,0,-6.996890271,-6.996890271
50,2,4,19,53,Iowa,Decatur County,7890,-53,90,81,9,10,-73,-63,1,695,11.36866039,10.23179435,1.136866039,1.263184488,-9.221246763,-7.958062275
50,2,4,19,55,Iowa,Delaware County,17069,-89,192,174,18,4,-112,-108,1,217,11.2192129,10.16741169,1.05180121,0.233733602,-6.54454086,-6.310807257
50,2,4,19,57,Iowa,Des Moines County,39138,-182,420,412,8,21,-210,-189,-1,633,10.70636519,10.50243442,0.203930766,0.53531826,-5.353182595,-4.817864335
50,2,4,19,59,Iowa,Dickinson County,17153,-20,145,189,-44,9,16,25,-1,185,8.448406456,11.01206083,-2.563654373,0.524383849,0.932237954,1.456621803
50,2,4,19,61,Iowa,Dubuque County,96854,-155,1150,907,243,65,-459,-394,-4,4286,11.86404832,9.357123329,2.506924993,0.670576644,-4.735302765,-4.064726121
50,2,4,19,63,Iowa,Emmet County,9253,-161,109,118,-9,6,-158,-152,0,399,11.67836289,12.64263138,-0.964268495,0.642845664,-16.92826914,-16.28542347
50,2,4,19,65,Iowa,Fayette County,19660,-48,205,224,-19,27,-56,-29,0,818,10.41454989,11.37980085,-0.965250965,1.371672424,-2.844950213,-1.473277789
50,2,4,19,67,Iowa,Floyd County,15761,0,192,188,4,36,-39,-3,-1,249,12.18196815,11.92817715,0.253791003,2.284119028,-2.47446228,-0.190343252
50,2,4,19,69,Iowa,Franklin County,10124,-35,131,115,16,9,-60,-51,0,193,12.91722132,11.33954543,1.577675886,0.887442686,-5.916284573,-5.028841887
50,2,4,19,71,Iowa,Fremont County,6993,41,85,84,1,3,38,41,-1,131,12.19074937,12.04732879,0.143420581,0.430261743,5.449982072,5.880243815
50,2,4,19,73,Iowa,Greene County,8981,12,113,114,-1,-1,16,15,-2,89,12.59052925,12.70194986,-0.111420613,-0.111420613,1.782729805,1.671309192
50,2,4,19,75,Iowa,Grundy County,12304,-18,128,125,3,0,-20,-20,-1,152,10.39551693,10.15187201,0.243644928,0,-1.624299521,-1.624299521
50,2,4,19,77,Iowa,Guthrie County,10720,53,113,132,-19,9,62,71,1,168,10.56716697,12.34394726,-1.776780287,0.841632768,5.797914621,6.639547389
50,2,4,19,79,Iowa,Hamilton County,14952,-117,186,178,8,14,-139,-125,0,199,12.39132607,11.85836581,0.532960261,0.932680457,-9.260184537,-8.32750408
50,2,4,19,81,Iowa,Hancock County,10712,-61,109,120,-11,2,-52,-50,0,177,10.14661392,11.17058413,-1.023970212,0.186176402,-4.840586456,-4.654410054
50,2,4,19,83,Iowa,Hardin County,16868,-139,162,225,-63,13,-88,-75,-1,761,9.564575646,13.28413284,-3.719557196,0.767527675,-5.195571956,-4.42804428
50,2,4,19,85,Iowa,Harrison County,14134,5,164,160,4,-2,5,3,-2,277,11.60527899,11.3222234,0.283055585,-0.141527793,0.353819481,0.212291689
50,2,4,19,87,Iowa,Henry County,20067,7,226,198,28,23,-44,-21,0,1670,11.26423605,9.868666982,1.395569068,1.146360306,-2.193037107,-1.046676801
50,2,4,19,89,Iowa,Howard County,9187,-32,113,118,-5,-4,-22,-26,-1,206,12.2786048,12.8219059,-0.543301097,-0.434640878,-2.390524829,-2.825165707
50,2,4,19,91,Iowa,Humboldt County,9547,-31,107,116,-9,4,-27,-23,1,125,11.18954248,12.13071895,-0.941176471,0.418300654,-2.823529412,-2.405228758
50,2,4,19,93,Iowa,Ida County,6841,-15,74,108,-34,2,17,19,0,118,10.80528583,15.76987662,-4.964590786,0.292034752,2.482295393,2.774330145
50,2,4,19,95,Iowa,Iowa County,16141,23,180,183,-3,-4,31,27,-1,284,11.15967637,11.34567098,-0.185994606,-0.247992808,1.921944264,1.673951455
50,2,4,19,97,Iowa,Jackson County,19432,64,220,223,-3,2,66,68,-1,201,11.34020619,11.49484536,-0.154639175,0.103092784,3.402061856,3.505154639
50,2,4,19,99,Iowa,Jasper County,37147,162,401,389,12,-1,153,152,-2,1743,10.8185399,10.49479307,0.32374683,-0.026978902,4.127772082,4.10079318
50,2,4,19,101,Iowa,Jefferson County,18381,148,152,186,-34,271,-89,182,0,1715,8.302834981,10.16004807,-1.857213088,14.80308079,-4.861528377,9.941552412
50,2,4,19,103,Iowa,Johnson County,151260,2047,1795,716,1079,964,8,972,-4,8511,11.94782892,4.765819225,7.182009698,6.416549906,0.053249377,6.469799283
50,2,4,19,105,Iowa,Jones County,20744,60,197,194,3,42,16,58,-1,1168,9.510476007,9.365646423,0.144829584,2.027614174,0.772424447,2.800038621
50,2,4,19,107,Iowa,Keokuk County,10225,76,118,111,7,5,65,70,-1,141,11.5833906,10.89624031,0.68715029,0.490821635,6.38068126,6.871502896
50,2,4,19,109,Iowa,Kossuth County,14908,-62,165,158,7,11,-80,-69,0,238,11.04491599,10.5763438,0.468572194,0.736327733,-5.355110784,-4.618783051
50,2,4,19,111,Iowa,Lee County,34055,-188,406,401,5,1,-192,-191,-2,1361,11.88907435,11.74265718,0.146417172,0.029283434,-5.622419397,-5.593135963
50,2,4,19,113,Iowa,Linn County,225909,1632,2787,1766,1021,332,290,622,-11,5272,12.38154896,7.845646022,4.535902938,1.474945911,1.288356368,2.76330228
50,2,4,19,115,Iowa,Louisa County,11169,-34,133,117,16,47,-98,-51,1,122,11.88986233,10.45950295,1.430359378,4.201680672,-8.760951189,-4.559270517
50,2,4,19,117,Iowa,Lucas County,8645,95,118,93,25,-2,73,71,-1,73,13.72492004,10.81709799,2.907822041,-0.232625763,8.490840361,8.258214597
50,2,4,19,119,Iowa,Lyon County,11811,14,169,116,53,0,-39,-39,0,169,14.31718062,9.827177228,4.490003389,0,-3.303964758,-3.303964758
50,2,4,19,121,Iowa,Madison County,16249,219,163,144,19,9,191,200,0,170,10.09944546,8.922209486,1.177235974,0.557638093,11.83431953,12.39195762
50,2,4,19,123,Iowa,Mahaska County,22000,-197,258,227,31,27,-254,-227,-1,690,11.67500057,10.27219042,1.402810146,1.221802385,-11.4939928,-10.27219042
50,2,4,19,125,Iowa,Marion County,33407,302,375,344,31,9,264,273,-2,1402,11.27616069,10.34399808,0.932162617,0.270627857,7.938417128,8.209044984
50,2,4,19,127,Iowa,Marshall County,39981,-167,515,450,65,36,-268,-232,0,1323,12.85427249,11.23188858,1.622383906,0.898551086,-6.689213643,-5.790662557
50,2,4,19,129,Iowa,Mills County,15063,10,153,135,18,-3,-3,-6,-2,565,10.16071191,8.965334042,1.195377872,-0.199229645,-0.199229645,-0.398459291
50,2,4,19,131,Iowa,Mitchell County,10569,-1,110,134,-24,2,22,24,-1,203,10.40730404,12.67798855,-2.270684517,0.18922371,2.081460807,2.270684517
50,2,4,19,133,Iowa,Monona County,8679,-67,94,136,-42,0,-24,-24,-1,204,10.78909613,15.6097561,-4.820659971,0,-2.754662841,-2.754662841
50,2,4,19,135,Iowa,Monroe County,7790,-25,80,87,-7,3,-21,-18,0,115,10.253124,11.15027235,-0.89714835,0.38449215,-2.69144505,-2.3069529
50,2,4,19,137,Iowa,Montgomery County,10003,-108,121,134,-13,7,-102,-95,0,192,12.0314209,13.3240529,-1.292631998,0.696032614,-10.14218952,-9.446156906
50,2,4,19,139,Iowa,Muscatine County,42929,37,527,365,162,118,-244,-126,1,539,12.28137635,8.506076601,3.775299752,2.749909696,-5.686253947,-2.936344251
50,2,4,19,141,Iowa,O'Brien County,13840,28,168,177,-9,5,34,39,-2,398,12.15101982,12.80196731,-0.65094749,0.361637495,2.459134963,2.820772458
50,2,4,19,143,Iowa,Osceola County,6040,1,76,65,11,4,-14,-10,0,82,12.58382316,10.76248034,1.821342826,0.662306482,-2.318072688,-1.655766206
50,2,4,19,145,Iowa,Page County,15249,-14,154,192,-38,6,17,23,1,1488,10.09438909,12.58521238,-2.490823283,0.393287887,1.114315679,1.507603566
50,2,4,19,147,Iowa,Palo Alto County,8929,-130,109,115,-6,21,-145,-124,0,269,12.11919057,12.78630198,-0.667111408,2.334889927,-16.12185902,-13.78696909
50,2,4,19,149,Iowa,Plymouth County,25095,4,283,247,36,40,-70,-30,-2,288,11.27804567,9.843382617,1.434663053,1.594070059,-2.789622604,-1.195552545
50,2,4,19,151,Iowa,Pocahontas County,6740,-100,78,83,-5,2,-98,-96,1,99,11.48748159,12.22385862,-0.736377025,0.29455081,-14.43298969,-14.13843888
50,2,4,19,153,Iowa,Polk County,487204,6118,6896,3630,3266,1129,1718,2847,5,9468,14.24366667,7.497753772,6.745912898,2.331946008,3.548523686,5.880469694
50,2,4,19,155,Iowa,Pottawattamie County,93533,23,1160,949,211,28,-213,-185,-3,2116,12.40356496,10.14739926,2.256165695,0.299396396,-2.277551151,-1.978154756
50,2,4,19,157,Iowa,Poweshiek County,18699,136,164,199,-35,31,141,172,-1,1831,8.802533412,10.68112286,-1.878589448,1.663893511,7.568031775,9.231925286
50,2,4,19,159,Iowa,Ringgold County,4968,-61,63,58,5,3,-68,-65,-1,175,12.60378113,11.60348104,1.00030009,0.600180054,-13.60408122,-13.00390117
50,2,4,19,161,Iowa,Sac County,9719,-77,109,121,-12,0,-66,-66,1,177,11.17089418,12.4007174,-1.229823213,0,-6.764027671,-6.764027671
50,2,4,19,163,Iowa,Scott County,173283,591,2116,1496,620,282,-303,-21,-8,3408,12.2320977,8.648023701,3.584073994,1.630175591,-1.751571645,-0.121396055
50,2,4,19,165,Iowa,Shelby County,11578,1,110,132,-22,-1,25,24,-1,213,9.501187649,11.40142518,-1.90023753,-0.086374433,2.159360829,2.072986396
50,2,4,19,167,Iowa,Sioux County,34909,68,480,256,224,64,-220,-156,0,2244,13.76344086,7.340501792,6.422939068,1.835125448,-6.308243728,-4.47311828
50,2,4,19,169,Iowa,Story County,98105,845,900,525,375,836,-369,467,3,11339,9.213523405,5.37455532,3.838968085,8.558339518,-3.777544596,4.780794922
50,2,4,19,171,Iowa,Tama County,16904,-151,213,182,31,3,-186,-183,1,291,12.544539,10.71880797,1.825731029,0.176683648,-10.95438617,-10.77770252
50,2,4,19,173,Iowa,Taylor County,6191,43,67,78,-11,1,53,54,0,51,10.85987519,12.64283978,-1.782964584,0.162087689,8.59064754,8.75273523
50,2,4,19,175,Iowa,Union County,12359,-122,146,129,17,17,-155,-138,-1,455,11.75523349,10.38647343,1.368760064,1.368760064,-12.47987118,-11.11111111
50,2,4,19,177,Iowa,Van Buren County,7020,-144,89,88,1,0,-146,-146,1,57,12.54935138,12.40834743,0.141003948,0,-20.58657642,-20.58657642
50,2,4,19,179,Iowa,Wapello County,35205,98,440,371,69,166,-136,30,-1,854,12.51564456,10.55296393,1.962680624,4.721811355,-3.868471954,0.853339402
50,2,4,19,181,Iowa,Warren County,51056,954,581,436,145,5,808,813,-4,1532,11.48698076,8.620178335,2.866802428,0.098855256,15.97500939,16.07386465
50,2,4,19,183,Iowa,Washington County,22141,-116,291,228,63,15,-194,-179,0,304,13.10869859,10.27073292,2.837965674,0.675706113,-8.739132393,-8.06342628
50,2,4,19,185,Iowa,Wayne County,6401,-85,92,87,5,-1,-89,-90,0,93,14.27795453,13.50197874,0.77597579,-0.155195158,-13.81236905,-13.96756421
50,2,4,19,187,Iowa,Webster County,36277,-366,428,421,7,37,-413,-376,3,2720,11.73889194,11.54690071,0.191991223,1.014810752,-11.32748217,-10.31267142
50,2,4,19,189,Iowa,Winnebago County,10518,-70,107,109,-2,2,-71,-69,1,439,10.13929688,10.32881645,-0.189519568,0.189519568,-6.72794466,-6.538425092
50,2,4,19,191,Iowa,Winneshiek County,20029,-102,178,187,-9,5,-100,-95,2,2001,8.864541833,9.312749004,-0.448207171,0.249003984,-4.980079681,-4.731075697
50,2,4,19,193,Iowa,Woodbury County,102539,487,1453,903,550,116,-177,-61,-2,2472,14.20394837,8.827367773,5.376580593,1.133969725,-1.730281391,-0.596311666
50,2,4,19,195,Iowa,Worth County,7453,-8,77,57,20,1,-30,-29,1,78,10.32586831,7.643824594,2.682043717,0.134102186,-4.023065576,-3.88896339
50,2,4,19,197,Iowa,Wright County,12690,-59,153,157,-4,3,-59,-56,1,206,12.02877472,12.34325249,-0.31447777,0.235858328,-4.638547113,-4.402688785
40,2,4,20,0,Kansas,Kansas,2911505,816,36637,25272,11365,2057,-12564,-10507,-42,79632,12.58529001,8.681263455,3.904026558,0.706606479,-4.315898783,-3.609292305
50,2,4,20,1,Kansas,Allen County,12444,-74,129,163,-34,1,-39,-38,-2,382,10.33571028,13.05985097,-2.724140694,0.080121785,-3.124749619,-3.044627834
50,2,4,20,3,Kansas,Anderson County,7878,18,105,98,7,-2,13,11,0,103,13.34349981,12.45393316,0.889566654,-0.254161901,1.652052357,1.397890456
50,2,4,20,5,Kansas,Atchison County,16193,-108,194,168,26,-4,-130,-134,0,1385,11.94066597,10.34037053,1.600295439,-0.246199298,-8.001477196,-8.247676494
50,2,4,20,7,Kansas,Barber County,4472,-111,49,51,-2,0,-108,-108,-1,40,10.82274986,11.26449475,-0.441744892,0,-23.85422419,-23.85422419
50,2,4,20,9,Kansas,Barton County,26111,-321,315,310,5,-1,-327,-328,2,672,11.99017947,11.79985916,0.190320309,-0.038064062,-12.44694821,-12.48501228
50,2,4,20,11,Kansas,Bourbon County,14653,-23,190,154,36,10,-70,-60,1,409,12.95645948,10.50155137,2.454908111,0.68191892,-4.773432439,-4.091513519
50,2,4,20,13,Kansas,Brown County,9598,-14,111,121,-10,-3,-1,-4,0,116,11.556481,12.59760541,-1.041124414,-0.312337324,-0.104112441,-0.416449766
50,2,4,20,15,Kansas,Butler County,66765,-71,738,630,108,2,-181,-179,0,2300,11.0478215,9.431067133,1.616754366,0.029939896,-2.709560557,-2.679620662
50,2,4,20,17,Kansas,Chase County,2629,-29,31,14,17,0,-44,-44,-2,145,11.72687725,5.296009079,6.430868167,0,-16.64459996,-16.64459996
50,2,4,20,19,Kansas,Chautauqua County,3309,-19,27,46,-19,0,0,0,0,79,8.136206117,13.8616845,-5.725478379,0,0,0
50,2,4,20,21,Kansas,Cherokee County,20015,-99,213,260,-47,-4,-47,-51,-1,202,10.61576416,12.95820977,-2.342445613,-0.199357073,-2.342445613,-2.541802686
50,2,4,20,23,Kansas,Cheyenne County,2660,-30,39,38,1,4,-36,-32,1,49,14.57943925,14.20560748,0.373831776,1.495327103,-13.45794393,-11.96261682
50,2,4,20,25,Kansas,Clark County,2005,6,23,19,4,0,2,2,0,57,11.48851149,9.490509491,1.998001998,0,0.999000999,0.999000999
50,2,4,20,27,Kansas,Clay County,7997,-19,106,105,1,-3,-17,-20,0,140,13.23924312,13.1143446,0.12489852,-0.37469556,-2.123274839,-2.497970399
50,2,4,20,29,Kansas,Cloud County,8729,-215,81,131,-50,6,-171,-165,0,498,9.166525208,14.8248741,-5.658348894,0.679001867,-19.35155322,-18.67255135
50,2,4,20,31,Kansas,Coffey County,8233,5,90,80,10,-1,-4,-5,0,130,10.93493712,9.71994411,1.214993014,-0.121499301,-0.485997206,-0.607496507
50,2,4,20,33,Kansas,Comanche County,1748,-19,12,15,-3,0,-14,-14,-2,65,6.827880512,8.53485064,-1.706970128,0,-7.965860597,-7.965860597
50,2,4,20,35,Kansas,Cowley County,35218,-138,374,407,-33,39,-144,-105,0,2009,10.59880409,11.53399269,-0.935188596,1.105222887,-4.080822966,-2.975600079
50,2,4,20,37,Kansas,Crawford County,39019,-12,463,370,93,60,-165,-105,0,1781,11.86418962,9.481101858,2.383087764,1.537475977,-4.228058937,-2.69058296
50,2,4,20,39,Kansas,Decatur County,2871,-7,31,38,-7,2,-2,0,0,81,10.78448426,13.21969038,-2.435206123,0.695773178,-0.695773178,0
50,2,4,20,41,Kansas,Dickinson County,18717,-125,208,197,11,-3,-131,-134,-2,307,11.07590724,10.49016215,0.585745094,-0.159748662,-6.975691579,-7.135440241
50,2,4,20,43,Kansas,Doniphan County,7682,17,70,72,-2,-1,21,20,-1,427,9.122304033,9.382941292,-0.260637258,-0.130318629,2.73669121,2.606372581
50,2,4,20,45,Kansas,Douglas County,121436,807,1146,663,483,292,34,326,-2,8822,9.46853118,5.477867515,3.990663665,2.412575135,0.280916283,2.693491418
50,2,4,20,47,Kansas,Edwards County,2849,-44,29,26,3,0,-47,-47,0,35,10.1010101,9.056078022,1.044932079,0,-16.37060258,-16.37060258
50,2,4,20,49,Kansas,Elk County,2508,-14,29,31,-2,0,-13,-13,1,40,11.53081511,12.32604374,-0.795228628,0,-5.168986083,-5.168986083
50,2,4,20,51,Kansas,Ellis County,28710,-59,340,245,95,43,-198,-155,1,1036,11.83040763,8.524852555,3.305555072,1.496198612,-6.889472677,-5.393274065
50,2,4,20,53,Kansas,Ellsworth County,6196,-111,64,70,-6,-1,-103,-104,-1,978,10.23754299,11.19731265,-0.959769655,-0.159961609,-16.47604575,-16.63600736
50,2,4,20,55,Kansas,Finney County,36611,-242,620,209,411,67,-722,-655,2,547,16.87901557,5.689861701,11.18915387,1.824022651,-19.65588588,-17.83186323
50,2,4,20,57,Kansas,Ford County,33888,-400,618,231,387,128,-919,-791,4,708,18.12954706,6.776578268,11.35296879,3.754987092,-26.95963389,-23.2046468
50,2,4,20,59,Kansas,Franklin County,25631,-26,287,250,37,9,-70,-61,-2,479,11.19170176,9.748869131,1.442832631,0.350959289,-2.729683357,-2.378724068
50,2,4,20,61,Kansas,Geary County,32594,-1039,869,194,675,-130,-1582,-1712,-2,845,26.24307307,5.858637716,20.38443535,-3.925891253,-47.77507663,-51.70096788
50,2,4,20,63,Kansas,Gove County,2612,-18,35,38,-3,2,-17,-15,0,56,13.3536818,14.4982831,-1.144601297,0.763067532,-6.486074018,-5.723006486
50,2,4,20,65,Kansas,Graham County,2492,-13,16,38,-22,4,5,9,0,40,6.403842305,15.20912548,-8.80528317,1.600960576,2.00120072,3.602161297
50,2,4,20,67,Kansas,Grant County,7336,-182,112,38,74,-5,-251,-256,0,79,15.0801131,5.116466945,9.963646156,-0.673219335,-33.79561061,-34.46882994
50,2,4,20,69,Kansas,Gray County,6033,37,80,44,36,6,-5,1,0,78,13.30118879,7.315653837,5.985534957,0.99758916,-0.8313243,0.16626486
50,2,4,20,71,Kansas,Greeley County,1227,-6,14,12,2,2,-10,-8,0,26,11.38211382,9.756097561,1.62601626,1.62601626,-8.130081301,-6.504065041
50,2,4,20,73,Kansas,Greenwood County,6055,-39,65,75,-10,0,-28,-28,-1,90,10.70046917,12.3466952,-1.646226027,0,-4.609432875,-4.609432875
50,2,4,20,75,Kansas,Hamilton County,2607,-13,36,19,17,9,-39,-30,0,0,13.77463172,7.269944519,6.504687201,3.44365793,-14.9225177,-11.47885977
50,2,4,20,77,Kansas,Harper County,5506,-77,57,95,-38,2,-41,-39,0,129,10.28045811,17.13409685,-6.853638741,0.360717829,-7.394715484,-7.033997655
50,2,4,20,79,Kansas,Harvey County,34210,-203,359,341,18,12,-234,-222,1,1317,10.46296431,9.938358859,0.524605453,0.349736969,-6.819870889,-6.47013392
50,2,4,20,81,Kansas,Haskell County,3997,-34,54,27,27,0,-63,-63,2,33,13.4529148,6.726457399,6.726457399,0,-15.69506726,-15.69506726
50,2,4,20,83,Kansas,Hodgeman County,1818,-31,22,21,1,3,-34,-31,-1,14,11.99890919,11.45350423,0.545404963,1.63621489,-18.54376875,-16.90755386
50,2,4,20,85,Kansas,Jackson County,13280,-41,167,134,33,-2,-72,-74,0,133,12.55591895,10.07480922,2.481109733,-0.150370287,-5.413330326,-5.563700613
50,2,4,20,87,Kansas,Jefferson County,18975,-15,200,150,50,-1,-63,-64,-1,235,10.53602002,7.902015014,2.634005005,-0.0526801,-3.318846306,-3.371526406
50,2,4,20,89,Kansas,Jewell County,2841,-14,31,35,-4,0,-10,-10,0,27,10.88483146,12.28932584,-1.404494382,0,-3.511235955,-3.511235955
50,2,4,20,91,Kansas,Johnson County,597555,6271,7208,3996,3212,510,2568,3078,-19,5163,12.12611632,6.722525085,5.403591235,0.857979928,4.320181286,5.178161214
50,2,4,20,93,Kansas,Kearny County,3943,3,59,25,34,2,-34,-32,1,81,14.96892046,6.342762908,8.626157554,0.507421033,-8.626157554,-8.118736522
50,2,4,20,95,Kansas,Kingman County,7310,-3,70,100,-30,-3,31,28,-1,190,9.573958832,13.67708405,-4.103125214,-0.410312521,4.239896054,3.829583533
50,2,4,20,97,Kansas,Kiowa County,2516,15,36,22,14,3,-1,2,-1,149,14.3512059,8.770181383,5.581024517,1.195933825,-0.398644608,0.797289217
50,2,4,20,99,Kansas,Labette County,19964,-188,278,227,51,-1,-239,-240,1,480,13.85980656,11.31718018,2.542626384,-0.049855419,-11.91544521,-11.96530063
50,2,4,20,101,Kansas,Lane County,1560,14,15,16,-1,0,16,16,-1,3,9.658725048,10.30264005,-0.643915003,0,10.30264005,10.30264005
50,2,4,20,103,Kansas,Leavenworth County,81352,320,972,616,356,-54,20,-34,-2,6504,11.97162282,7.58695438,4.38466844,-0.665090157,0.246329688,-0.418760469
50,2,4,20,105,Kansas,Lincoln County,3023,-28,36,36,0,1,-28,-27,-1,50,11.8538031,11.8538031,0,0.329272308,-9.21962463,-8.890352321
50,2,4,20,107,Kansas,Linn County,9750,54,91,123,-32,1,84,85,1,63,9.35925126,12.65041654,-3.291165278,0.102848915,8.639308855,8.74215777
50,2,4,20,109,Kansas,Logan County,2844,10,43,18,25,0,-14,-14,-1,41,15.14617823,6.340260655,8.805917577,0,-4.931313843,-4.931313843
50,2,4,20,111,Kansas,Lyon County,33406,62,406,272,134,31,-101,-70,-2,1450,12.16479401,8.149812734,4.014981273,0.928838951,-3.026217228,-2.097378277
50,2,4,20,113,Kansas,McPherson County,28537,-136,304,341,-37,-1,-97,-98,-1,928,10.62751267,11.92099283,-1.293480161,-0.034958923,-3.391015557,-3.42597448
50,2,4,20,115,Kansas,Marion County,11950,-22,118,141,-23,4,-3,1,0,727,9.86539587,11.78831201,-1.922916144,0.334420199,-0.250815149,0.08360505
50,2,4,20,117,Kansas,Marshall County,9722,24,103,103,0,2,23,25,-1,164,10.60762101,10.60762101,0,0.205973224,2.36869207,2.574665294
50,2,4,20,119,Kansas,Meade County,4146,-114,54,32,22,6,-144,-138,2,119,12.84796574,7.613609327,5.234356412,1.427551749,-34.26124197,-32.83369022
50,2,4,20,121,Kansas,Miami County,33680,267,345,299,46,4,219,223,-2,645,10.28423233,8.913001356,1.371230978,0.119237476,6.52825183,6.647489306
50,2,4,20,123,Kansas,Mitchell County,6150,-41,85,97,-12,4,-31,-27,-2,246,13.77522081,15.71995786,-1.944737055,0.648245685,-5.02390406,-4.375658375
50,2,4,20,125,Kansas,Montgomery County,32120,-268,362,363,-1,24,-292,-268,1,1113,11.22341415,11.25441806,-0.031003906,0.744093756,-9.053140696,-8.30904694
50,2,4,20,127,Kansas,Morris County,5521,55,60,74,-14,2,68,70,-1,66,10.92199873,13.4704651,-2.548466369,0.364066624,12.37826522,12.74233185
